,conn_id,duration,proto,service,src_bytes,dst_bytes,flag,urgent,land,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,contains_dnp3_pckt,tot_dnp3_payload_len,min_payload_len,disable_cold_or_warm_in_conn,func_code_not_supported_count,rttd,
272,12145,54.84914207,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
273,12201,44.83491707,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
274,12251,21.77417302,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
275,12289,9.745308876,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
276,12318,8.764722109,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
277,12347,56.89765906,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
278,12406,5928.78346,tcp,20000,2668,3147,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,1419,8,FALSE,0,0.000165307,normal
279,12432,53.84550309,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
280,12488,29.84683681,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
281,12529,34.82855201,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
282,12573,5.79162693,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
283,12602,41.84043407,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
284,12652,40.8403101,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
285,12702,30.79528809,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
286,12746,11.79284406,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
287,12778,57.89889288,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
288,12837,50.85697508,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
289,12893,45.87150407,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
290,12946,21.77099299,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
291,12984,5.768185854,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
292,13013,43.82651997,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
293,13063,30.81833887,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
294,13107,35.83778095,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
295,13154,10.77503991,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
296,13186,43.84972906,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
297,13236,14.77264714,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
298,13268,34.81684613,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
299,13312,11.76379585,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
300,13344,53.882936,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
301,13400,24.8071599,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
302,13438,47.86350894,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
303,13491,37.82356,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
304,13538,53.85787797,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
305,13594,49.85790896,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
306,13676,46.84108806,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
307,13729,52.88148379,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
308,13785,43.84681582,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
309,13835,37.83414602,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
310,13882,13.78651905,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
311,13914,54.86113405,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
312,13970,12.7710042,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
313,14002,22.78818488,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
314,14040,11.77985501,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
315,14072,34.81253004,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
316,14116,59.89966178,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
317,14175,40.83175397,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
318,14260,41.84134078,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
319,14310,21.80024195,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
320,14348,20.80658293,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
321,14386,32.81902385,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
322,14430,51.85707903,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
323,14486,37.8576901,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
324,14533,45.83288312,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
325,14586,8.773463964,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
326,14615,21.79736495,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
327,14653,10.75423098,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
328,14685,42.82864308,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
329,14735,40.80465007,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
330,14785,48.87001705,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
331,14838,26.7962029,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
332,14879,3.737627983,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
333,14905,23.80299592,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
334,14943,50.87575722,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
335,14999,58.85884309,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
336,15058,58.88603091,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
337,15117,36.80514812,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
338,15164,24.80444407,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
339,15202,29.80619097,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
340,15243,27.80587983,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
341,15284,31.80999517,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
342,15328,14.77910399,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
343,15360,20.78887296,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
344,15398,59.90732217,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
345,15457,31.824193,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
346,15501,53.84439087,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
347,15557,7.740787029,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
348,15586,23.77908707,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
349,15624,39.8398118,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
350,15671,38.83453012,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
351,15718,9.788847923,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
352,15747,39.8313601,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
353,15794,34.83936501,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
354,15838,34.80078912,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
355,15882,51.86579204,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
356,15938,22.80732584,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
357,15976,32.81164289,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
358,16020,11.76213288,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
359,16052,42.83438706,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
360,16102,26.78560591,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
361,16143,23.819695,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
362,16181,17.76510906,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,741,8,FALSE,0,0.000165307,normal
363,16216,40.83566117,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
364,16266,10.77172208,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
365,16298,12.76179886,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
366,16330,28.80687404,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
367,16371,4287.943603,tcp,20000,3718,3662,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,1566,8,FALSE,0,0.000165307,normal
368,16412,20.78387499,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
369,16450,28.80269098,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
370,16491,4.757608891,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
371,16517,19.80564785,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,741,8,FALSE,0,0.000165307,normal
372,16552,19.78174114,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,741,8,FALSE,0,0.000165307,normal
373,16587,12.78555608,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
374,16619,9.787695885,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
375,16648,59.89147997,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
376,16707,12.76919508,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
377,16739,58.87080097,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
378,16798,48.83284283,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
379,16851,48.84780693,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
380,16904,35.82784104,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
381,16951,6.733981133,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
382,16980,14.77887082,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
383,17012,46.83745003,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
384,17065,18.80357814,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,741,8,FALSE,0,0.000165307,normal
385,17100,6.737818956,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
386,17129,41.83571219,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
387,17179,43.84838295,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
388,17229,8.739461899,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
389,17258,3.755296946,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
390,17284,49.88994503,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
391,17337,20.76643014,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
392,17375,4.758382082,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
393,17401,27.81420112,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
394,17442,28.81354499,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
395,17483,55.87195683,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
396,17542,6.76503706,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
397,17571,57.89144802,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,909,8,FALSE,0,0.000165307,normal
398,17630,37.77725792,tcp,20000,2471,2577,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,1155,8,FALSE,0,0.000165307,normal
399,17684,20.79275703,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,762,8,FALSE,0,0.000165307,normal
400,17722,45.87453413,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,867,8,FALSE,0,0.000165307,normal
401,17775,29.8120029,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
402,17816,37.81115294,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
403,17863,30.81599402,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
404,17907,37.84278011,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
405,17954,4.729662895,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,678,8,FALSE,0,0.000165307,normal
406,17980,51.84393501,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,888,8,FALSE,0,0.000165307,normal
407,18036,31.804919,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
408,18080,39.87185001,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,825,8,FALSE,0,0.000165307,normal
409,18127,14.74942398,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
410,18159,33.79944587,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
411,18203,43.83660698,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
412,18253,41.86442709,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,846,8,FALSE,0,0.000165307,normal
413,18303,13.78853822,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,720,8,FALSE,0,0.000165307,normal
414,18335,30.83819103,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,804,8,FALSE,0,0.000165307,normal
415,18379,28.81531,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,783,8,FALSE,0,0.000165307,normal
416,18420,7.729501963,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,TRUE,699,8,FALSE,0,0.000165307,normal
